candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-fc8c9fdadeb27928,owl_time,http://www.w3.org/2006/time#hasDuration,has duration,object_property,uogto_extensions_evolutionary-games,https://w3id.org/uogto/extensions#hasMutationOperator,hasMutationOperator,object_property,no_match,0.1427,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1909, ""embedding_similarity"": 0.1796, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6061, ""normalized_label"": false, ""property_signature_similarity"": 0.0714, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-966bb9b6d20f0cb7,owl_time,http://www.w3.org/2006/time#TemporalPosition,Temporal position,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Transition,Transition,class,no_match,0.1421,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2342, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-df0798ff50a232f0,owl_time,http://www.w3.org/2006/time#days,days duration,datatype_property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,no_match,0.1416,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0856, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.4615, ""source_reliability"": 1.0, ""structural_similarity"": 0.4615, ""synonym"": false, ""type_compatible"": true}"
candidate-a0814e79f9f6b085,owl_time,http://www.w3.org/2006/time#TemporalPosition,Temporal position,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Coalition,Coalition,class,no_match,0.1412,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.313, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-b448ce4f75f7c511,owl_time,http://www.w3.org/2006/time#days,days duration,datatype_property,uogto_extensions_game-description-languages,https://w3id.org/uogto/extensions#hasGDLDescription,hasGDLDescription,datatype_property,no_match,0.1402,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1744, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5806, ""normalized_label"": false, ""property_signature_similarity"": 0.3, ""source_reliability"": 1.0, ""structural_similarity"": 0.3, ""synonym"": false, ""type_compatible"": true}"
candidate-2e2f11179c37b552,owl_time,http://www.w3.org/2006/time#Instant,Time instant,class,uogto_core_uogto-core,https://w3id.org/uogto/core#TerminalState,Terminal State,class,no_match,0.139,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2378, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-53359abf015ee9ac,owl_time,http://www.w3.org/2006/time#hasDurationDescription,has duration description,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasInformationSet,has information set,object_property,no_match,0.1384,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1658, ""embedding_similarity"": 0.2097, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6047, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-4d25621f74763d60,owl_time,http://www.w3.org/2006/time#DateTimeDescription,Date-Time description,class,uogto_extensions_game-description-languages,https://w3id.org/uogto/extensions#GameDescriptionLanguage,GameDescriptionLanguage,class,no_match,0.1381,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0934, ""embedding_similarity"": 0.1201, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6522, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0667, ""synonym"": false, ""type_compatible"": true}"
candidate-33803007836a3046,owl_time,http://www.w3.org/2006/time#GeneralDateTimeDescription,Generalized date-time description,class,uogto_extensions_game-description-languages,https://w3id.org/uogto/extensions#GameDescriptionLanguage,GameDescriptionLanguage,class,no_match,0.1373,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1942, ""embedding_similarity"": 0.1523, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5758, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-02e2a80d8770780d,owl_time,http://www.w3.org/2006/time#TemporalEntity,Temporal entity,class,uogto_core_uogto-core,https://w3id.org/uogto/core#TerminalNode,Terminal Node,class,no_match,0.1372,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4202, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-8526291acfaf209d,owl_time,http://www.w3.org/2006/time#Instant,Time instant,class,uogto_core_strategies,https://w3id.org/uogto/core#MixedStrategy,Mixed Strategy,class,no_match,0.137,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3467, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5385, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-67f25d53ffce1367,owl_time,http://www.w3.org/2006/time#Instant,Time instant,class,uogto_core_uogto-core,https://w3id.org/uogto/core#State,State,class,no_match,0.137,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4177, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.4706, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1538, ""synonym"": false, ""type_compatible"": true}"
candidate-be87974623e9a880,owl_time,http://www.w3.org/2006/time#Interval,Time interval,class,uogto_core_uogto-core,https://w3id.org/uogto/core#GameInstance,Game Instance,class,no_match,0.1367,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2951, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5385, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1538, ""synonym"": false, ""type_compatible"": true}"
candidate-5bc03805a539ff12,owl_time,http://www.w3.org/2006/time#hasDurationDescription,has duration description,object_property,uogto_extensions_marl,https://w3id.org/uogto/extensions#hasActionSpace,hasActionSpace,object_property,no_match,0.1363,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2073, ""embedding_similarity"": 0.1961, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.55, ""normalized_label"": false, ""property_signature_similarity"": 0.0588, ""source_reliability"": 1.0, ""structural_similarity"": 0.0588, ""synonym"": false, ""type_compatible"": true}"
candidate-ba885a12200d5360,owl_time,http://www.w3.org/2006/time#Duration,Time duration,class,uogto_core_information,https://w3id.org/uogto/core#ImperfectInformation,Imperfect Information,class,no_match,0.1359,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.25, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-2e56030d70664965,owl_time,http://www.w3.org/2006/time#Year,Anno,class,uogto_core_agents,https://w3id.org/uogto/core#HumanPlayer,Human Player,class,no_match,0.1358,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2745, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-f27d6cce46c028ac,owl_time,http://www.w3.org/2006/time#hasDurationDescription,has duration description,object_property,uogto_extensions_mean-field-games,https://w3id.org/uogto/extensions#hasDistributionalState,hasDistributionalState,object_property,no_match,0.1356,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2828, ""embedding_similarity"": 0.1961, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.0625, ""source_reliability"": 1.0, ""structural_similarity"": 0.0625, ""synonym"": false, ""type_compatible"": true}"
candidate-3ba56c114e3d417b,owl_time,http://www.w3.org/2006/time#hasDurationDescription,has duration description,object_property,uogto_extensions_mechanism-design,https://w3id.org/uogto/extensions#hasAllocationRule,hasAllocationRule,object_property,no_match,0.1349,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2538, ""embedding_similarity"": 0.1961, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5116, ""normalized_label"": false, ""property_signature_similarity"": 0.0625, ""source_reliability"": 1.0, ""structural_similarity"": 0.0625, ""synonym"": false, ""type_compatible"": true}"
candidate-46aff4e01ddc9dc6,owl_time,http://www.w3.org/2006/time#Duration,Time duration,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Transition,Transition,class,no_match,0.1343,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1935, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6087, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-957eb1b38542ade1,owl_time,http://www.w3.org/2006/time#hasDurationDescription,has duration description,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasTransition,has transition,object_property,no_match,0.1335,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2245, ""embedding_similarity"": 0.2365, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5263, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
